category,type,lon,lat,name,suburb
Social Sports,Lawn Bowls,144.84260018,-37.70983487,Sunshine VRI Bowling Club,KEILOR PARK
Social Sports,Lawn Bowls,145.66598598,-36.79872404,Yarraville Footscray Bowling Club,KELVIN VIEW
Social Sports,Lawn Bowls,142.2031013,-35.86827503,Croydon Bowling Club,KENMARE
Social Sports,Lawn Bowls,143.7663464,-38.63453451,Eastwood Golf Bowls Club,KENNETT RIVER
Social Sports,Lawn Bowls,144.93603501,-37.80236196,Heathmont Bowls Club,KENSINGTON
Social Sports,Lawn Bowls,144.03406811,-35.74698924,Ringwood Bowls Club,KERANG EAST
Social Sports,Lawn Bowls,146.98884544,-36.39792987,Diggers Rest Bowling Club,KERGUNYAH SOUTH
Social Sports,Lawn Bowls,144.71949669,-37.39403901,Melton Bowling Club,KERRIE
Social Sports,Lawn Bowls,146.05393997,-37.323981,Mount Cottrell Bowls Club,KEVINGTON
Social Sports,Lawn Bowls,145.06252026,-37.8007927,Irymple Bowls Club,KEW EAST
Social Sports,Lawn Bowls,145.14469265,-37.99088182,Merbein Bowls Club,KEYSBOROUGH
Social Sports,Lawn Bowls,145.53157198,-36.50874604,Mildura Bowls Club,KIALLA EAST
Social Sports,Lawn Bowls,141.741697,-36.42789696,Murrayville Bowls Club,KIATA
Social Sports,Lawn Bowls,145.51149304,-38.5841529,Nangiloc Recreation Reserve,KILCUNDA
Social Sports,Lawn Bowls,142.29122701,-38.36091271,Ouyen Bowls Club,KILLARNEY
Social Sports,Lawn Bowls,145.41064406,-37.16302588,Red Cliffs Bowls Club,KILLINGWORTH
Social Sports,Lawn Bowls,144.99105489,-37.34128232,Underbool Bowls Club,KILMORE
Social Sports,Lawn Bowls,145.32601692,-37.84663576,Broadford Bowling Club,KILSYTH
Social Sports,Lawn Bowls,144.53202602,-36.93676204,Kilmore Bowls Club,KIMBOLTON
Social Sports,Lawn Bowls,145.27660291,-37.51233092,Seymour Bowling Club,KINGLAKE
Social Sports,Lawn Bowls,145.22227252,-37.47259932,Seymour VRI Bowling Club,KINGLAKE WEST
Social Sports,Lawn Bowls,144.78200703,-37.72756804,Wallan Bowling Club,KINGS PARK
Social Sports,Lawn Bowls,143.98977436,-37.37888546,Nathalia Bowls Club ,KINGSTON
Social Sports,Lawn Bowls,142.79675003,-35.93143997,Numurkah Bowls Club,KINNABULLA
Social Sports,Lawn Bowls,142.34936199,-38.24601899,Numurkah Country Club,KIRKSTALL
Social Sports,Lawn Bowls,145.75884796,-36.79964902,Picola Recreation Reserve,KITHBROOK
Social Sports,Lawn Bowls,146.13126768,-37.45562843,St James Bowls & Tennis Club,KNOCKWOOD
Social Sports,Lawn Bowls,145.23986361,-37.88777969,Strathmerton Recreation Reserve,KNOXFIELD
Social Sports,Lawn Bowls,147.42159432,-36.24059088,Tungamah Lawn Bowls,KOETONG
Social Sports,Lawn Bowls,145.68287779,-38.49616016,Wunghnu Bowls Club,KONGWAK
Social Sports,Lawn Bowls,145.4272068,-38.21209414,Yarrawonga Bowls Club ,KOO WEE RUP
Social Sports,Lawn Bowls,143.03441399,-34.93807904,Glen Waverley Bowls Club,KOOLOONONG
Social Sports,Lawn Bowls,144.10239104,-35.66920202,Mount Waverley Bowls Club,KOONDROOK
Social Sports,Lawn Bowls,145.997072,-38.53722897,Mulgrave Tennis & Bowls Club,KOONWARRA
Social Sports,Lawn Bowls,141.99702695,-34.38156504,Oakleigh Bowls Club,KOORLONG
Social Sports,Lawn Bowls,144.06724096,-37.27184596,Percy Treyvuad Memorial Park,KOOROOCHEANG
Social Sports,Lawn Bowls,146.06551869,-38.49393405,Riversdale Golf Club,KOOROOMAN
Social Sports,Lawn Bowls,145.63558303,-37.13246599,Scammell Reserve,KORIELLA
Social Sports,Lawn Bowls,142.40856798,-38.26693101,Aberfeldie Bowls Club,KOROIT
Social Sports,Lawn Bowls,144.11830697,-35.76427523,Buckley Park Bowls Club,KOROOP
Social Sports,Lawn Bowls,145.82893603,-38.50855098,Clifton Park Bowling Club,KORUMBURRA SOUTH
Social Sports,Lawn Bowls,144.56277797,-36.22570997,Doutta Galla Bowls Club,KOTTA
Social Sports,Lawn Bowls,144.83198397,-36.24860604,Essendon Bowls Club,KOYUGA
Social Sports,Lawn Bowls,142.46964034,-34.8640216,Maribyrnong Park Bowls Club,KULWIN
Social Sports,Lawn Bowls,143.64292901,-36.54693503,Moonee Ponds Bowls Club,KURRACA
Social Sports,Lawn Bowls,143.778681,-36.492895,Moonee Valley Bowls Club,KURTING
Social Sports,Lawn Bowls,144.98133096,-36.29884596,Strathmore Bowls Club,KYABRAM
Social Sports,Lawn Bowls,144.47706699,-37.27114904,Avenue Bowling club,KYNETON
Social Sports,Lawn Bowls,144.98133096,-36.29884596,Bacchus Marsh Bowling club,KYVALLEY
Social Sports,Lawn Bowls,142.78671199,-38.34404122,Ballan Bowls Club,LAANG
Social Sports,Lawn Bowls,146.232117,-36.49891397,Brunswick Bowls Club,LACEBY
Social Sports,Lawn Bowls,142.7318183,-36.40523759,Coburg Moreland Bowls Club ,LAEN
Social Sports,Lawn Bowls,142.79228802,-36.341922,Fawkner Bowling Club,LAEN NORTH
Social Sports,Lawn Bowls,142.28502596,-36.84127899,Glenroy Bowls Club,LAHARUM
Social Sports,Lawn Bowls,142.91920902,-37.794558,West Coburg Bowling club,LAKE BOLAC
Social Sports,Lawn Bowls,143.77289602,-35.51698096,Balnarring Tennis & Bowls Club,LAKE CHARM
Social Sports,Lawn Bowls,146.11526911,-37.22227183,Carrington Park Bowls Club,LAKE EILDON
Social Sports,Lawn Bowls,142.58140224,-37.11942063,Dromana Bowls Club,LAKE FYANS
Social Sports,Lawn Bowls,143.35645395,-37.48836602,Flinders Golf Course ,LAKE GOLDSMITH
Social Sports,Lawn Bowls,143.51355803,-36.18804397,Hastings' Tennis & Bowls Club,LAKE MARMAL
Social Sports,Lawn Bowls,141.20923187,-37.42403967,Howard Parker Reserve ,LAKE MUNDI
Social Sports,Lawn Bowls,146.03093793,-36.29900859,Main Ridge Bowls Club,LAKE ROWAN
Social Sports,Lawn Bowls,148.09210421,-37.85793755,Mornington Bowls Club,LAKE TYERS BEACH
Social Sports,Lawn Bowls,147.29718603,-38.14514599,Mount Martha Bowls & Tennis,LAKE WELLINGTON
Social Sports,Lawn Bowls,143.15613597,-37.63262895,Rosebud Bowls Club,LAKE WONGAN
Social Sports,Lawn Bowls,144.08358995,-37.6977547,Rosebud Country Golf Course,LAL LAL
Social Sports,Lawn Bowls,145.04199614,-37.67724082,Rye Bowls Club,LALOR
Social Sports,Lawn Bowls,145.18655305,-36.31371498,Somerville Recreation Reserve ,LANCASTER
Social Sports,Lawn Bowls,144.70393213,-37.21298403,Sorrento Bowls Club,LANCEFIELD
Social Sports,Lawn Bowls,143.03197698,-36.96838698,Village Glen Bowls Club,LANDSBOROUGH WEST
Social Sports,Lawn Bowls,145.62833594,-38.28667447,West Rosebud Bowling Club,LANG LANG EAST
Social Sports,Lawn Bowls,143.52092796,-37.40074996,Campbells Creek Bowling Club,LANGI KAL KAL
Social Sports,Lawn Bowls,141.18330101,-37.12091502,Harcourt Bowling Club,LANGKOOP
Social Sports,Lawn Bowls,146.68533202,-38.63816003,Maldon Bowling Club,LANGSBOROUGH
Social Sports,Lawn Bowls,145.16126801,-38.176899,Macarthar Tennis & Bowls Club,LANGWARRIN SOUTH
Social Sports,Lawn Bowls,145.88185472,-38.24847761,Mortlake Bowls Club,LARDNER
Social Sports,Lawn Bowls,143.30227704,-38.03154071,Port Fairy Bowls Club,LARRALEA
Social Sports,Lawn Bowls,145.62249066,-37.82342069,Alexandra Bowling Club,LAUNCHING PLACE
Social Sports,Lawn Bowls,143.32184797,-38.68970604,Eildon Bowls Club,LAVERS HILL
Social Sports,Lawn Bowls,144.76919683,-37.81202207,Marysville Bowls Club Inc,LAVERTON NORTH
Social Sports,Lawn Bowls,141.48445395,-36.46555914,Yea Bowls Club,LAWLOIT
Social Sports,Lawn Bowls,143.79412904,-36.03036302,Diamond Creek Bowling Club,LEAGHUR
Social Sports,Lawn Bowls,142.48251899,-37.02512397,Eltham Bowling Club,LEDCOURT
Social Sports,Lawn Bowls,143.96256438,-37.57314398,Hurstbridge Bowling Club,LEIGH CREEK
Social Sports,Lawn Bowls,145.45438503,-36.36467101,St Arnaud Bowling Club,LEMNOS
Social Sports,Lawn Bowls,144.19615521,-37.40965873,St Arnaud Country Club,LEONARDS HILL
Social Sports,Lawn Bowls,145.99732739,-38.42040511,Stawell Bowling Club,LEONGATHA NORTH
Social Sports,Lawn Bowls,144.48672096,-38.21689,Stawell Golf & Bowling Club,LEOPOLD
Social Sports,Lawn Bowls,143.42764002,-38.16905396,Albert Park Bowls Club,LESLIE MANOR
Social Sports,Lawn Bowls,143.46282899,-37.32985703,Middle Park Bowling Club,LEXTON
Social Sports,Lawn Bowls,146.49455899,-37.55572997,Port Melbourne Bowls Club,LICOLA NORTH
Social Sports,Lawn Bowls,143.53608602,-37.17869197,St Kilda Bowls Club,LILLICUR
Social Sports,Lawn Bowls,146.51851302,-36.12067599,Avoca Bowling Club,LILLIPUT
Social Sports,Lawn Bowls,145.92404796,-36.75536798,Landsborough & District Bowling Club,LIMA
Social Sports,Lawn Bowls,145.97305155,-36.86732591,Waubra Bowling Club,LIMA SOUTH
Social Sports,Lawn Bowls,147.43791701,-37.80870099,Dookie Bowls Club,LINDENOW
Social Sports,Lawn Bowls,140.97300842,-37.62527878,East Shepparton Bowls club,LINDSAY
Social Sports,Lawn Bowls,141.74552399,-35.07228701,Hill Top Golf & Country Club Tatura,LINGA
Social Sports,Lawn Bowls,142.6280091,-34.78508794,Katandra West Bowls Club,LIPAROO
Social Sports,Lawn Bowls,142.87557599,-36.34467697,Merrigum Bowls Club,LITCHFIELD
Social Sports,Lawn Bowls,144.29118696,-37.33855001,Mooroopna Bowls Club,LITTLE HAMPTON
Social Sports,Lawn Bowls,143.78749701,-36.71022004,Mooroopna Golf Club,LLANELLY
Social Sports,Lawn Bowls,145.70452701,-38.34121999,Murchison Bowls Club,LOCH
Social Sports,Lawn Bowls,146.01814794,-37.77169621,Shepparton Golf Club,LOCH VALLEY
Social Sports,Lawn Bowls,145.25634197,-36.86095899,Shepparton Park Bowls Club,LOCKSLEY
Social Sports,Lawn Bowls,144.11432998,-36.90885251,Tallygaroopna Recreation Reserve,LOCKWOOD SOUTH
Social Sports,Lawn Bowls,143.53569603,-36.682062,Tatura Bowls Club,LOGAN
Social Sports,Lawn Bowls,144.51916992,-37.66684868,Foster Bowls Club,LONG FOREST
Social Sports,Lawn Bowls,142.39091201,-36.66581798,Leongatha Bowls Club,LONGERENONG
Social Sports,Lawn Bowls,144.4675732,-36.80978812,Loch Bowls Club,LONGLEA
Social Sports,Lawn Bowls,145.75544721,-38.06105183,Mirboo North Bowls Club,LONGWARRY NORTH
Social Sports,Lawn Bowls,145.48188833,-36.86860136,Port Welshpool Bowls Club,LONGWOOD EAST
Social Sports,Lawn Bowls,141.74393402,-36.15491399,Tarwin Lower Recreation Reserve,LORQUON
Social Sports,Lawn Bowls,145.03185597,-36.08258104,Terrill Park,LOWER MOIRA
Social Sports,Lawn Bowls,145.09818229,-37.74900213,Toora Bowls Club,LOWER PLENTY
Social Sports,Lawn Bowls,142.5583612,-36.69785017,Balmoral Bowls Club,LUBECK
Social Sports,Lawn Bowls,147.68629201,-37.79550497,Branxholme Bowls Club,LUCKNOW
Social Sports,Lawn Bowls,146.13118604,-36.52991,Coleraine (Silvester Oval) Recreation Reserve,LURG
Social Sports,Lawn Bowls,145.24698039,-38.03566078,Dunkeld Bowling Club,LYNBROOK
Social Sports,Lawn Bowls,141.50361499,-38.00601297,Grangeburn Bowls Club,LYONS
Social Sports,Lawn Bowls,145.31074496,-37.90997402,Hamilton Bowls Club,LYSTERFIELD
Social Sports,Lawn Bowls,142.21843661,-38.03670256,Penshurst Reserve,MACARTHUR
Social Sports,Lawn Bowls,144.58038002,-37.45414898,Chadstone Bowling Club,MACEDON
Social Sports,Lawn Bowls,145.05757832,-37.72941386,East Malvern RSL Bowling Club,MACLEOD
Social Sports,Lawn Bowls,144.04278301,-35.85853699,Malvern Bowling Club,MACORNA NORTH
Social Sports,Lawn Bowls,146.53737299,-38.47792899,Melbourne Bowling Club,MADALYA
Social Sports,Lawn Bowls,142.51635098,-37.29322678,Toorak Bowling Club,MAFEKING
Social Sports,Lawn Bowls,146.80461996,-37.90205054,Avenel Bowling Club,MAFFRA WEST UPPER
Social Sports,Lawn Bowls,144.22761204,-36.77924802,Nagambie Bowling Club,MAIDEN GULLY
Social Sports,Lawn Bowls,142.46378594,-38.31348577,Violet Town Bowling Club,MAILORS FLAT
Social Sports,Lawn Bowls,145.00017643,-38.41645552,Anglesea Bowls Club,MAIN RIDGE
Social Sports,Lawn Bowls,145.77830641,-37.08654445,Lorne Bowls Club,MAINTONGOON
Social Sports,Lawn Bowls,143.86703196,-37.08518202,Torquay Bowls Club,MAJORCA
Social Sports,Lawn Bowls,149.7185535,-37.61332898,Winchelsea Bowls Club,MALLACOOTA
Social Sports,Lawn Bowls,145.02993342,-37.85161068,Lake Boga Bowling Club,MALVERN
Social Sports,Lawn Bowls,144.516364,-37.87401998,Manangatang District Bowling Club,MAMBOURIN
Social Sports,Lawn Bowls,144.32913899,-36.82020799,Nyah West Bowling club,MANDURANG
Social Sports,Lawn Bowls,145.13030676,-36.97079447,Swan Hill Bowls Club,MANGALORE
Social Sports,Lawn Bowls,144.64090197,-38.19632499,Swan Hill Racecourse Bowls Club,MANNERIM
Social Sports,Lawn Bowls,146.84726738,-38.66550568,Corryong Tennis & Bowls Club,MANNS BEACH
Social Sports,Lawn Bowls,148.78031663,-37.72633708,Mitta Valley Bowling Club,MANORINA
Social Sports,Lawn Bowls,149.54824421,-37.33836285,Tallangatta Bowls Club,MARAMINGO CREEK
Social Sports,Lawn Bowls,146.13639243,-38.50684497,Milawa Recreation Reserve,MARDAN
Social Sports,Lawn Bowls,144.90281366,-37.78901127,Moyhu Bowling Club,MARIBYRNONG
Social Sports,Lawn Bowls,146.49624043,-36.43314858,Wareena Park,MARKWOOD
Social Sports,Lawn Bowls,148.82797477,-37.71934691,Warrnambool Bowls Club,MARLO
Social Sports,Lawn Bowls,142.982963,-36.68977201,Warrnambool Lawn Tennis & Bowls Club,MARNOO EAST
Social Sports,Lawn Bowls,144.05833463,-36.7819529,Golden Beach Recreation Reserve,MARONG
Social Sports,Lawn Bowls,145.75884796,-36.79964902,Heyfield Bowls Club,MARRAWEENEY
Social Sports,Lawn Bowls,147.39010366,-37.49634599,Loch Sport Recreation Reserve,MARTHAVALE
Social Sports,Lawn Bowls,143.75338404,-37.081884,Maffra Bowls Club,MARYBOROUGH
Social Sports,Lawn Bowls,145.70196622,-37.61137529,Rosedale Bowling Club,MARYSVILLE
Social Sports,Lawn Bowls,142.90259102,-36.26420398,Sale Golf Club,MASSEY
Social Sports,Lawn Bowls,144.23947014,-37.97258565,Stratford Bowls Club,MAUDE
Social Sports,Lawn Bowls,143.64030397,-36.678905,Wurruk Bowls Club,MCINTYRE
Social Sports,Lawn Bowls,144.19333404,-37.07569602,Yarram Memorial gardens,MCKENZIE HILL
Social Sports,Lawn Bowls,146.93639059,-38.59189905,Edenhope Bowling Club,MCLOUGHLINS BEACH
Social Sports,Lawn Bowls,144.12428604,-35.84511799,Goroke Bowling Club,MCMILLANS
Social Sports,Lawn Bowls,146.41551245,-36.61371675,Serviceton Memorial Bowling Club,MEADOW CREEK
Social Sports,Lawn Bowls,143.28822596,-35.59204904,Bennettswood Bowling Club,MEATIAN
Social Sports,Lawn Bowls,143.66432003,-35.83497002,Blackburn Bowling Club,MEERING WEST
Social Sports,Lawn Bowls,144.98502345,-37.84568757,Blackburn North Bowling Club,MELBOURNE
Social Sports,Lawn Bowls,144.63751496,-37.68113496,Box Hill RSL Bowls Club,MELTON
Social Sports,Lawn Bowls,144.51916992,-37.66684868,Heatherdale Reserve ,MELTON WEST
Social Sports,Lawn Bowls,147.51747927,-37.7292875,Mitcham Bowling Club,MELWOOD
Social Sports,Lawn Bowls,145.05169597,-37.98682318,Vermont South Bowling Club,MENTONE
Social Sports,Lawn Bowls,142.680807,-38.46803097,Epping RSL/ Bowling Club,MEPUNGA
Social Sports,Lawn Bowls,142.62005393,-38.45727855,Lalor Reserve and Bowling club,MEPUNGA WEST
Social Sports,Lawn Bowls,141.99703898,-34.18724598,Whittlesea Bowls Club,MERBEIN SOUTH
Social Sports,Lawn Bowls,144.16102302,-37.80784403,Wodonga Bowling Club,MEREDITH
Social Sports,Lawn Bowls,141.61458264,-37.75713073,Hoppers Crossing Club,MERINO
Social Sports,Lawn Bowls,146.68613839,-36.54675385,Werribee RSL Bowls Club,MERRIANG
Social Sports,Lawn Bowls,145.06197398,-38.37401304,Alphington Bowls Club,MERRICKS
Social Sports,Lawn Bowls,145.09696098,-38.37399104,Chirnside Park Country Club,MERRICKS NORTH
Social Sports,Lawn Bowls,147.53806926,-37.67593106,Healsville Bowls Club,MERRIJIG
Social Sports,Lawn Bowls,141.99702695,-34.38156504,Kiloran Park,MERRINEE
Social Sports,Lawn Bowls,144.39473668,-37.10687777,Lilydale Bowls and Tennis Club,METCALFE
Social Sports,Lawn Bowls,147.88339999,-37.88893601,Monbulk Reserve,METUNG
Social Sports,Lawn Bowls,144.87952602,-37.589841,Warburton Recreation Reserve,MICKLEHAM
Social Sports,Lawn Bowls,144.96569445,-37.85748213,Yarra Glen Bowls Club,MIDDLE PARK
Social Sports,Lawn Bowls,145.43175301,-36.55611361,Yarra Junction Recreation Reserve,MIEPOLL
Social Sports,Lawn Bowls,146.48953204,-36.49835398,Brim Memorial Bowling Club,MILAWA
Social Sports,Lawn Bowls,145.03645402,-37.66143296,Hopetoun Bowls Club,MILL PARK
Social Sports,Lawn Bowls,145.64685059,-37.72747241,Minyip Bowls Club,MILLGROVE
Social Sports,Lawn Bowls,141.65103798,-38.02989396,Murtoa Bowling Club,MILLTOWN
Social Sports,Lawn Bowls,144.12877502,-35.94935914,Rupanyup Bowls Club,MINCHA
Social Sports,Lawn Bowls,143.83641124,-37.46485298,Warracknabeal Golf & Bowls Club,MINERS REST
Social Sports,Lawn Bowls,142.39043602,-38.03353799,Woomelang Bowling Club,MINHAMITE
