category,type,lon,lat,name,suburb
Artistic Pursuits,Sculpture,143.02725603,-37.63315904,Carlton Gardens South,STREATHAM
Artistic Pursuits,Sculpture,143.21633031,-36.7355428,NewQuay Promenade,STUART MILL
Artistic Pursuits,Sculpture,145.05991467,-37.16856541,Docklands Park,SUGARLOAF CREEK
Artistic Pursuits,Indigenous,148.4302722,-36.99360617,Birrarung Marr,SUGGAN BUGGAN
Artistic Pursuits,Memorials,145.02544998,-37.23615401,Clayton Reserve,SUNDAY CREEK
Artistic Pursuits,Memorials,145.26653202,-38.49118003,Exhibition Street Reserve,SUNSET STRIP
Artistic Pursuits,Sculpture,144.8512601,-37.76976834,Fitzroy Gardens,SUNSHINE NORTH
Artistic Pursuits,Memorials,145.31434541,-38.5095283,Kings Domain South,SURF BEACH
Artistic Pursuits,Memorials,143.25074205,-36.49198198,Princes Park,SUTHERLAND
Artistic Pursuits,Memorials,143.032882,-35.75761596,Alexandra Gardens,SUTTON
Artistic Pursuits,Sculpture,144.64090197,-38.19632499,Fitzroy Gardens,SWAN BAY
Artistic Pursuits,Sculpture,143.34200099,-35.39759,Chinatown Plaza,SWAN HILL WEST
Artistic Pursuits,Sculpture,143.36203497,-38.39877501,Hub@Docklands,SWAN MARSH
Artistic Pursuits,Sculpture,145.97640796,-36.76459899,Melbourne Park,SWANPOOL
Artistic Pursuits,Sculpture,143.05468398,-36.562815,Fitzroy Gardens,SWANWATER WEST
Artistic Pursuits,Sculpture,144.75833654,-37.68103148,Birrarung Marr,SYDENHAM
Artistic Pursuits,Sculpture,147.36692551,-37.57708263,Kangan TAFE,TABBERABBERA
Artistic Pursuits,Sculpture,142.21586703,-37.87352301,Kings Domain,TABOR
Artistic Pursuits,Sculpture,141.78891811,-37.72552506,Queen Victoria Gardens,TAHARA
Artistic Pursuits,Sculpture,141.67433703,-37.74919195,Weedon Reserve,TAHARA WEST
Artistic Pursuits,Illustrations,147.24898083,-36.04082647,The Arkley,TALGARNO
Artistic Pursuits,Sculpture,147.24505971,-36.21365288,Kings Domain South,TALLANGATTA EAST
Artistic Pursuits,Memorials,147.51186263,-36.27693155,Kings Domain South,TALLANGATTA VALLEY
Artistic Pursuits,Sculpture,145.38640595,-36.19921547,Birrarung Marr,TALLYGAROOPNA
Artistic Pursuits,Sculpture,147.83741125,-37.74935848,Treasury Gardens,TAMBO UPPER
Artistic Pursuits,Sculpture,146.74726887,-37.39509806,Fitzroy Gardens,TAMBORITHA
Artistic Pursuits,Memorials,145.63470573,-36.622292,Treasury Gardens,TAMLEUGH
Artistic Pursuits,Sculpture,143.21744204,-38.29177301,Gordon Reserve,TANDAROOK
Artistic Pursuits,Sculpture,147.02424146,-36.20917803,Melbourne Zoological Gardens,TANGAMBALANGA
Artistic Pursuits,Sculpture,146.14542004,-37.79043196,Queen Victoria Gardens,TANJIL BREN
Artistic Pursuits,Sculpture,144.81667728,-37.23019104,Fitzroy Gardens,TANTARABOO
Artistic Pursuits,Sculpture,143.66503001,-38.67773897,Etihad Stadium,TANYBRYN
Artistic Pursuits,Sculpture,145.29229013,-36.99964161,Newquay Promenade,TARCOMBE
Artistic Pursuits,Sculpture,143.88526801,-36.804101,Treasury Gardens,TARNAGULLA
Artistic Pursuits,Sculpture,145.89947497,-36.52081698,Queen Victoria Gardens,TARNOOK
Artistic Pursuits,Sculpture,146.53737299,-38.47792899,Birrarung Marr,TARRA VALLEY
Artistic Pursuits,Sculpture,146.68533202,-38.63816003,J J Holland Park,TARRAVILLE
Artistic Pursuits,Sculpture,146.41907199,-36.39604498,Royal Park,TARRAWINGEE
Artistic Pursuits,Sculpture,144.01652999,-36.96301704,Royal Park,TARRENGOWER
Artistic Pursuits,Sculpture,142.1555178,-37.79521757,Kings Domain,TARRINGTON
Artistic Pursuits,Sculpture,145.95706699,-38.62619302,Malthouse Plaza,TARWIN
Artistic Pursuits,Sculpture,146.19959496,-36.71424695,Gordon Reserve,TATONG
Artistic Pursuits,Sculpture,145.27747697,-36.41086302,Buluk Park,TATURA EAST
Artistic Pursuits,Sculpture,147.28888709,-36.74029811,Fitzroy Gardens,TAWONGA
Artistic Pursuits,Memorials,145.84465103,-37.21795698,University Square,TAYLOR BAY
Artistic Pursuits,Sculpture,144.81093002,-37.71418514,Fitzroy Gardens,TAYLORS LAKES
Artistic Pursuits,Sculpture,145.34294602,-37.89020896,Kings Domain,TECOMA
Artistic Pursuits,Sculpture,143.16504297,-36.23244204,Southbank Promenade,TEDDYWADDY WEST
Artistic Pursuits,Sculpture,141.94313013,-37.2085839,Cafe L'Incontro,TELANGATUK EAST
Artistic Pursuits,Sculpture,140.96565902,-36.17578994,Exhibition Building & Melbourne Museum,TELOPEA DOWNS
Artistic Pursuits,Sculpture,145.10422501,-37.77234398,Victoria Point,TEMPLESTOWE LOWER
Artistic Pursuits,Sculpture,145.47128478,-38.4081202,City Baths,TENBY POINT
Artistic Pursuits,Sculpture,142.878926,-38.29551003,Exhibition Building & Melbourne Museum,TERANG
Artistic Pursuits,Sculpture,143.60599798,-36.10701699,Queen Victoria Gardens,TERRAPPEE
Artistic Pursuits,Memorials,144.47243997,-36.11460121,Macarthur Square,TERRICK TERRICK EAST
Artistic Pursuits,Sculpture,145.89840919,-38.30387801,Queen Victoria Market,TETOORA ROAD
Artistic Pursuits,Memorials,146.30874718,-38.07631822,Yarra Park,THALLOO
Artistic Pursuits,Sculpture,142.70893099,-38.51474938,Southbank Promenade,THE COVE
Artistic Pursuits,Sculpture,147.10311417,-38.14621613,Queen Victoria Gardens,THE HEART
Artistic Pursuits,Sculpture,145.39187809,-37.88208727,Fitzroy Gardens,THE PATCH
Artistic Pursuits,Sculpture,147.34574553,-36.0188891,The Innovation Building,THOLOGOLONG
Artistic Pursuits,Sculpture,144.38408998,-38.17092498,Newquay Promenade,THOMSON
Artistic Pursuits,Sculpture,144.98081246,-37.75894741,Gordon Reserve,THORNBURY
Artistic Pursuits,Sculpture,145.85985303,-37.28303897,Eight Hour Reserve,THORNTON
Artistic Pursuits,Memorials,146.07551804,-38.330633,Queen Victoria Gardens,THORPDALE SOUTH
Artistic Pursuits,Memorials,145.74048761,-37.84334204,Royal Park,THREE BRIDGES
Artistic Pursuits,Sculpture,147.84375114,-37.52836215,Fitzroy Gardens,TIMBARRA
Artistic Pursuits,Sculpture,142.897392,-38.55456004,Burston Reserve,TIMBOON WEST
Artistic Pursuits,Sculpture,143.70150904,-36.98372305,Birrarung Marr,TIMOR
Artistic Pursuits,Sculpture,146.85980967,-38.01145427,Queen Victoria Gardens,TINAMBA
Artistic Pursuits,Sculpture,147.9862377,-36.05069326,Queensbridge Square,TINTALDRA
Artistic Pursuits,Sculpture,142.87110096,-34.69589497,Royal Park,TOL TOL
Artistic Pursuits,Sculpture,147.96375121,-36.42802627,Warun Biik Park,TOM GROGGIN
Artistic Pursuits,Sculpture,149.03460949,-37.63662471,Fitzroy Gardens,TONGHI CREEK
Artistic Pursuits,Sculpture,145.71438102,-38.044025,Birrarung Marr,TONIMBUK
Artistic Pursuits,Sculpture,144.94234299,-37.01175797,City Square,TOOBORAC
Artistic Pursuits,Sculpture,145.27750196,-36.46218799,Federation Square,TOOLAMBA WEST
Artistic Pursuits,Memorials,144.55622531,-37.55890031,Kings Domain,TOOLERN VALE
Artistic Pursuits,Sculpture,147.09919313,-37.67596102,Kings Domain South,TOOLOME
Artistic Pursuits,Memorials,142.22222594,-38.29018714,Kings Domain,TOOLONG
Artistic Pursuits,Sculpture,146.60817882,-38.08060977,Kings Domain,TOONGABBIE
Artistic Pursuits,Sculpture,146.34003096,-38.55791502,Kings Domain,TOORA NORTH
Artistic Pursuits,Sculpture,145.01231602,-37.84928299,Shrine of Remembrance Reserve,TOORAK
Artistic Pursuits,Sculpture,146.00245197,-37.72600704,Council House 2,TOORONGO
Artistic Pursuits,Sculpture,144.28910602,-38.33073599,Flagstaff Gardens,TORQUAY
Artistic Pursuits,Sculpture,144.47249103,-36.09972299,Queen Victoria Gardens,TORRUMBARRY
