category,type,lon,lat,name,suburb
Organized Sports,Lawn Bowls,147.65209871,-37.98302354,Point Lonsdale Bowls Club,FORGE CREEK
Organized Sports,Lawn Bowls,146.11973238,-38.65562585,Deer Park Bowling Club,FOSTER
Organized Sports,Lawn Bowls,144.53101552,-36.67268427,Keilor Bowls Club,FOSTERVILLE
Organized Sports,Lawn Bowls,142.691733,-38.22064467,Kevin Wheelan Gardens,FRAMLINGHAM
Organized Sports,Lawn Bowls,144.06325397,-37.27142199,St Albans Bowls Club,FRANKLINFORD
Organized Sports,Lawn Bowls,145.17315399,-38.139495,Sunshine City Bowls Club,FRANKSTON NORTH
Organized Sports,Lawn Bowls,144.72913171,-37.72120094,Berriwillock Bowls Club,FRASER RISE
Organized Sports,Lawn Bowls,145.34460518,-38.41702902,Birchip Bowls Club,FRENCH ISLAND
Organized Sports,Lawn Bowls,144.20018842,-38.25933063,Charlton Bowling Club,FRESHWATER CREEK
Organized Sports,Lawn Bowls,147.01924793,-38.09791389,Culgoa Bowling Club,FULHAM
Organized Sports,Lawn Bowls,146.06825398,-37.92858504,Donald Bowling Club,FUMINA SOUTH
Organized Sports,Lawn Bowls,144.26237553,-38.14126927,Donald Golf Bowls Club,FYANSFORD
Organized Sports,Lawn Bowls,145.95980724,-38.22716205,Sea Lake Golf Bowls Club,GAINSBOROUGH
Organized Sports,Lawn Bowls,146.68613839,-36.54675385,City Of Echuca Bowls Club,GAPSTED
Organized Sports,Lawn Bowls,145.64062474,-38.13280139,Colbinabbin Bowls Club,GARFIELD
Organized Sports,Lawn Bowls,143.89299767,-37.72063937,Gunbower Bowls Club,GARIBALDI
Organized Sports,Lawn Bowls,146.90681449,-36.10715574,Kyabram Valley View Golf Club,GATEWAY ISLAND
Organized Sports,Lawn Bowls,142.13386066,-37.95651296,Lockington Bowls Club,GAZETTE
Organized Sports,Lawn Bowls,144.33831405,-38.13066099,Rochester Bowls Club,GEELONG WEST
Organized Sports,Lawn Bowls,143.55795604,-38.47751603,Rushworth Bowls Club,GELLIBRAND
Organized Sports,Lawn Bowls,146.61158997,-38.61006899,Stanhope Bowls Club,GELLIONDALE
Organized Sports,Lawn Bowls,149.36405191,-37.40813441,Tongala Bowls Club,GENOA
Organized Sports,Lawn Bowls,147.29505502,-36.14378003,Cockatoo Bowls & Tennis Club,GEORGES CREEK
Organized Sports,Lawn Bowls,141.95620695,-36.456728,Garfield Recreation Reserve,GERANG GERUNG
Organized Sports,Lawn Bowls,142.78561899,-36.97014998,Koo Wee Rup Bowls & Tennis Club,GERMANIA
Organized Sports,Lawn Bowls,142.27116236,-37.99204877,Lang Lang Bowls Club,GERRIGERRUP
Organized Sports,Lawn Bowls,144.2610686,-38.06662418,Pakenham Bowls & Tennis Club,GHERINGHAP
Organized Sports,Lawn Bowls,147.09074218,-38.45661807,Blue Hills Bowling Club,GIFFARD
Organized Sports,Lawn Bowls,143.074767,-36.30185801,Cranbourne Bowling Club,GIL GIL
Organized Sports,Lawn Bowls,145.22280903,-36.32836699,Cranbourne Golf Club,GILLIESTON
Organized Sports,Lawn Bowls,149.69007582,-37.46737833,Cranbourne RSL Bowls Club,GIPSY POINT
Organized Sports,Lawn Bowls,145.06838598,-36.4846141,Edwin Flack Recreation Reserve,GIRGARRE EAST
Organized Sports,Lawn Bowls,144.58871863,-37.54612284,Hampton Park Bowls Club,GISBORNE SOUTH
Organized Sports,Lawn Bowls,144.88206004,-37.69040404,Max Pawsey Recreation Reserve,GLADSTONE PARK
Organized Sports,Lawn Bowls,145.6271921,-38.47215903,Carisbrook Recreation Reserve,GLEN ALVIE
Organized Sports,Lawn Bowls,145.50393003,-38.42934404,Dunolly Bowling Club,GLEN FORBES
Organized Sports,Lawn Bowls,145.06359046,-37.86706886,Maryborough Golf Club,GLEN IRIS
Organized Sports,Lawn Bowls,147.63174046,-36.82656281,Maryborough Highland Society,GLEN VALLEY
Organized Sports,Lawn Bowls,147.46281694,-36.81004976,Talbot Bowls Club,GLEN WILLS
Organized Sports,Lawn Bowls,147.27423459,-37.77382599,Apollo Bay Bowls Club,GLENALADALE
Organized Sports,Lawn Bowls,144.98995096,-37.20109897,Birregurra Bowls Club,GLENAROUA
Organized Sports,Lawn Bowls,145.41727298,-37.48832399,Central Reserve,GLENBURN
Organized Sports,Lawn Bowls,143.85904475,-37.34731425,Colac Bowls Club,GLENDONALD
Organized Sports,Lawn Bowls,142.96064937,-38.4454628,Colac Central Bowls Club,GLENFYNE
Organized Sports,Lawn Bowls,146.50639186,-38.0813327,Camperdown Bowls Club,GLENGARRY NORTH
Organized Sports,Lawn Bowls,143.90777203,-37.24810798,Camperdown Recreation Reserve,GLENGOWER
Organized Sports,Lawn Bowls,144.71536284,-37.10033684,Cobden Bowls Club,GLENHOPE EAST
Organized Sports,Lawn Bowls,141.89570952,-36.3026528,Lismore Bowls Club,GLENLEE
Organized Sports,Lawn Bowls,143.23656769,-37.21861438,Simpson Bowls Club,GLENLOGIE
Organized Sports,Lawn Bowls,143.43628501,-36.044745,Skipton Golf Club,GLENLOTH EAST
Organized Sports,Lawn Bowls,144.20944201,-37.30966799,Terang Golf Club,GLENLYON
Organized Sports,Lawn Bowls,144.28465599,-37.681139,Timboon Bowls Club,GLENMORE
Organized Sports,Lawn Bowls,142.999618,-38.17571498,Burden Park,GLENORMISTON NORTH
Organized Sports,Lawn Bowls,143.37392788,-37.13643928,Dandenong Bowls Club,GLENPATRICK
Organized Sports,Lawn Bowls,146.13982603,-36.48055697,Dandenong Recreation Club,GLENROWAN WEST
Organized Sports,Lawn Bowls,142.567215,-37.59620796,Keysborough Reserve,GLENTHOMPSON
Organized Sports,Lawn Bowls,144.09893886,-38.11717165,Noble Park Reserve,GNARWARRE
Organized Sports,Lawn Bowls,144.87491297,-36.63436899,Willow Lodge Bowls Club,GOBARUP
Organized Sports,Lawn Bowls,147.3340391,-38.26526202,Darebin City Bowls Club,GOLDEN BEACH
Organized Sports,Lawn Bowls,143.76022329,-37.0997296,Fairfield Bowling Club,GOLDEN POINT
Organized Sports,Lawn Bowls,144.81235242,-37.21392594,John Cain Memorial Park,GOLDIE
Organized Sports,Lawn Bowls,143.93666515,-37.53833563,Kingsbury Bowls Club,GONG GONG
Organized Sports,Lawn Bowls,145.89947497,-36.52081698,Preston - Reservoir Bowls Club,GOOMALIBEE
Organized Sports,Lawn Bowls,148.87479996,-37.39379703,Thornbury Bowls Club,GOONGERAH
Organized Sports,Lawn Bowls,146.62092719,-35.99376681,Bairnsdale Golf Club,GOORAMADDA
Organized Sports,Lawn Bowls,144.50411098,-36.66641797,Bruthen Bowling Club,GOORNONG
Organized Sports,Lawn Bowls,141.6131538,-38.25123287,Howitt Park Bowls Club,GORAE
Organized Sports,Lawn Bowls,144.14365604,-37.56665002,Lakes Entrance Bowls Club,GORDON
Organized Sports,Lawn Bowls,141.42703598,-36.793564,Lindenow Bowling Club,GOROKE
Organized Sports,Lawn Bowls,146.043654,-37.16801501,Mallacoota Golf Club,GOUGHS BAY
Organized Sports,Lawn Bowls,144.90702063,-37.6938491,Metung Bowls club,GOWANBRAE
Organized Sports,Lawn Bowls,145.73187009,-36.49903643,Orbost Lawn Bowls,GOWANGARDIE
Organized Sports,Lawn Bowls,144.11942002,-36.99101097,Paynesville Bowling Club,GOWER
